ALBACETE	HELLÍN	HELLIN	2400	AUTOVIA_A-30_KM_322,5	D	-1596722	3846425	1239	0	0	1359	0	1159	1229	0	0	0	0	0	0	0	0	0	0	GALP	P	dm	L-D:_06:00-22:00	Sin_datos	
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_TORREUCHEA_KM_1	D	-1636389	38495972	1239	0	0	1349	0	1179	1279	899	0	0	0	0	0	729	0	0	0	HELLIN_GAS_SL	P	dm	L-D:_24H	L-D:_24H_(A)	
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_JAEN_KM_47	D	-1714556	38502889	1249	0	0	1359	0	1179	1229	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_08:00-21:00	L-D:_08:00-21:00_(A)	
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_N-301_KM_316	I	-1703056	38524444	1229	0	0	1349	0	1179	1229	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-23:00	L-D:_06:00-23:00_(A)	
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_MURCIA_KM_33	I	-1687833	38506806	1249	0	0	1359	0	1179	1229	0	0	0	0	0	0	0	0	0	0	PETRONOR	P	OM	L-D:_06:00-23:00	L:_06:00-23:00_(A)	
ALBACETE	HELLÍN	HELLIN	2400	POLIGONO_SAN_RAFAEL_3ª_FASE,_SN	N	-1705389	38545111	0	0	0	0	0	1194	0	0	0	0	0	0	0	0	0	0	0	IDS	P	OM	L-D:_24H	L-D:_24H_(A)	
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_A-30_KM_328,2	I	-1571667	38417306	1299	0	0	1424	0	115	121	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	HELLÍN	HELLIN	2400	AVENIDA_LIBERTAD,_111	D	-1700417	38517306	1087	0	0	0	0	987	0	0	0	0	0	0	0	0	0	0	0	PLENOIL	P	dm	L-D:_24H	L-D:_24H_(A)	
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_CM_412_KM_273	D	-1694889	38532389	1108	0	0	0	0	1008	0	0	0	0	0	0	0	0	0	0	0	PETROGAS	P	dm	L-D:_06:30-22:00	L-D:_06:30-22:00_(A)	
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_POZOHONDO_KM_0,900	I	-1706972	38528306	1199	0	0	0	0	1129	0	0	0	0	0	0	0	0	0	0	0	CARBURANTES_GARCIA_LOZANO	P	dm	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_N_301-A_KM_S/N	D	-1677694	38502528	1127	0	0	0	0	1017	0	0	0	0	0	0	0	0	0	0	0	MULTSER-OIL	P	dm	L-D:_24H	L-D:_24H_(A)	
ALBACETE	HELLÍN	ISSO	2420	CARRETERA_DE_HELLIN_KM_104	D	-1741111	38491861	1249	0	0	1359	0	1179	1229	846	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-23:00	L-D:_06:00-23:00_(A)	
ALBACETE	HOYA-GONZALO	HOYA-GONZALO	2696	AUTOVIA_A-31_KM_103,150	D	-1583389	38921833	1249	0	0	1373	0	1169	1239	0	0	0	0	0	0	0	0	0	0	REPSOL	P	dm	L-D:_07:00-23:00	L-D:_07:00-23:00_(A)	
ALBACETE	LETUR	LETUR	2434	CARRETERA_A_45_KM_39,8	D	-2111056	38356556	1225	0	0	1307	0	1147	0	785	0	0	0	0	0	0	0	0	0	ES_SIERRA_DEL_SEGURA	P	dm	L-D:_07:30-21:00	L-D:_07:30-21:00_(A)	
ALBACETE	LEZUZA	LEZUZA	2160	PASEO_LIBERTAD,_62	D	-2354861	38948472	1209	0	0	0	0	1119	0	0	0	0	0	0	0	0	0	0	0	ES_VIRGEN_DE_LA_CRUZ	P	dm	L-D:_7:00-20:30	L-D:_7:00-20:30_(A)	
ALBACETE	MADRIGUERAS	MADRIGUERAS	2230	AVENIDA_LEVANTE,_15	I	-1799472	39233056	1259	0	0	1379	0	1139	1239	82	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	MADRIGUERAS	MADRIGUERAS	2230	CARRETERA_C-3222_KM_9	D	-1800611	39226611	1219	0	0	0	0	1099	0	0	0	0	0	0	0	0	0	0	0	ES_MADRIGUERAS	P	dm	L-S:_07:00-15:00	L-S:_07:00-15:00_(A)	
ALBACETE	MINAYA	MINAYA	2620	CARRERA_N-301,_195,2	D	-2330333	39276056	1239	0	0	1359	0	1149	1219	739	0	0	0	0	0	0	0	0	0	REPSOL	P	dm	L-D:_06:00-23:00	L-D:_06:00-23:00_(A)	
